travel_id,city,days,priority,slot_index,location_name,lat,lng,rating,open_min,close_min,visit_duration,mandatory,target_position,target_arrival_min,target_departure_min,target_status
trip_557,Hyderabad,3,08:00,4,Hussain Sagar,13:00,15:00,feasible,0,0,,,,,,skipped
trip_558,Mumbai,2,10:00,0,Juhu Beach,19.0883,72.8264,4.7,600,1080,90,True,,,,skipped
trip_558,Mumbai,2,10:00,1,Marine Drive,18.944,72.823,4.2,540,1140,90,True,,,,skipped
trip_558,Mumbai,2,10:00,2,Elephanta Caves,18.9633,72.9315,4.2,540,1080,90,True,,,,skipped
trip_558,Mumbai,2,10:00,3,scenic,1.0,Juhu Beach,10:00,720,0,2,Marine Drive,,,,skipped
trip_559,Goa,4,09:00,0,Basilica of Bom Jesus,15.5009,73.9116,4.8,480,1140,120,True,,,,skipped
trip_559,Goa,4,09:00,1,Anjuna Beach,15.573,73.7407,4.8,540,1020,45,False,,,,skipped
trip_559,Goa,4,09:00,2,Dudhsagar Falls,15.3144,74.3148,4.0,540,1080,45,True,,,,skipped
trip_559,Goa,4,09:00,3,time,1.0,Basilica of Bom Jesus,10:00,720,0,2,Dudhsagar Falls,,,,skipped
trip_559,Goa,4,09:00,4,Anjuna Beach,14:00,15:00,feasible,0,0,,,,,,skipped
trip_560,Goa,4,,0,Anjuna Beach,15.573,73.7407,4.6,480,1080,60,True,,,,skipped
trip_560,Goa,4,,1,Baga Beach,15.5553,73.7517,4.5,540,1080,45,True,,,,skipped
trip_560,Goa,4,,2,Basilica of Bom Jesus,15.5009,73.9116,4.0,600,1080,120,False,,,,skipped
trip_560,Goa,4,,3,scenic,1.0,Anjuna Beach,08:00,540,0,2,,,,,skipped
trip_560,Goa,4,,4,Baga Beach,11:00,13:00,feasible,0,840,15:00,feasible,,,,skipped
trip_561,Bangalore,5,09:00,0,ISKCON Temple Bangalore,13.0097,77.5511,4.0,600,1200,120,False,,,,skipped
trip_561,Bangalore,5,09:00,1,Bannerghatta National Park,12.8,77.577,4.7,600,1140,90,True,,,,skipped
trip_561,Bangalore,5,09:00,2,Bangalore Palace,12.9987,77.592,4.2,480,1140,90,True,,,,skipped
trip_561,Bangalore,5,09:00,3,scenic,1.0,ISKCON Temple Bangalore,10:00,720,0,2,Bangalore Palace,,,,skipped
trip_561,Bangalore,5,09:00,4,Bannerghatta National Park,14:00,16:00,feasible,0,0,,,,,,skipped
trip_562,Bangalore,2,08:00,0,Bangalore Palace,12.9987,77.592,4.3,540,1140,120,True,,,,skipped
trip_562,Bangalore,2,08:00,1,Bannerghatta National Park,12.8,77.577,4.7,600,1020,45,True,,,,skipped
trip_562,Bangalore,2,08:00,2,Lalbagh Botanical Garden,12.9507,77.5848,4.5,540,1200,90,True,,,,skipped
trip_562,Bangalore,2,08:00,3,distance,1.0,Bangalore Palace,08:00,600,0,2,Bannerghatta National Park,,,,skipped
trip_563,Delhi,3,09:00,0,Akshardham Temple,28.6127,77.2773,4.8,480,1140,60,False,,,,skipped
trip_563,Delhi,3,09:00,1,Lotus Temple,28.5535,77.2588,4.2,600,1140,45,False,,,,skipped
trip_563,Delhi,3,09:00,2,Qutub Minar,28.5244,77.1855,4.7,480,1080,45,False,,,,skipped
trip_563,Delhi,3,09:00,3,scenic,1.0,Akshardham Temple,09:00,600,0,2,Lotus Temple,,,,skipped
trip_564,Jaipur,3,09:00,0,City Palace Jaipur,26.9258,75.8237,4.3,540,1200,90,True,,,,skipped
trip_564,Jaipur,3,09:00,1,Amber Fort,26.9855,75.8513,4.9,540,1200,60,True,,,,skipped
trip_564,Jaipur,3,09:00,2,Jantar Mantar,26.9248,75.8246,4.9,540,1200,90,True,,,,skipped
trip_564,Jaipur,3,09:00,3,time,1.0,City Palace Jaipur,09:00,660,0,2,Jantar Mantar,,,,skipped
trip_564,Jaipur,3,09:00,4,Amber Fort,13:00,15:00,feasible,0,0,,,,,,skipped
trip_565,Pune,3,09:00,0,Shaniwar Wada,18.5196,73.8553,4.7,480,1080,45,False,,,,skipped
trip_565,Pune,3,09:00,1,Aga Khan Palace,18.5523,73.901,4.8,540,1200,90,False,,,,skipped
trip_565,Pune,3,09:00,2,Khadakwasla Dam,18.4419,73.7656,4.1,480,1080,90,False,,,,skipped
trip_565,Pune,3,09:00,3,time,1.0,Shaniwar Wada,09:00,660,0,2,Aga Khan Palace,,,,skipped
trip_566,Chennai,3,,0,Fort St George,13.0796,80.287,4.2,480,1080,120,False,,,,skipped
trip_566,Chennai,3,,1,Marina Beach,13.05,80.2824,4.6,540,1200,90,True,,,,skipped
trip_566,Chennai,3,,2,Kapaleeshwarar Temple,13.0339,80.2697,4.5,600,1200,45,True,,,,skipped
trip_566,Chennai,3,,3,distance,1.0,Fort St George,08:00,600,0,2,,,,,skipped
trip_566,Chennai,3,,4,Marina Beach,11:00,13:00,feasible,0,960,17:00,feasible,,,,skipped
trip_567,Kolkata,2,08:00,0,Victoria Memorial,22.5448,88.3426,4.6,480,1080,120,True,,,,skipped
trip_567,Kolkata,2,08:00,1,Eco Park,22.5806,88.4674,4.5,540,1080,90,False,,,,skipped
trip_567,Kolkata,2,08:00,2,Howrah Bridge,22.5851,88.3468,4.3,480,1200,120,True,,,,skipped
trip_567,Kolkata,2,08:00,3,scenic,1.0,Victoria Memorial,09:00,660,0,2,Howrah Bridge,,,,skipped
trip_567,Kolkata,2,08:00,4,Eco Park,12:00,14:00,feasible,0,0,,,,,,skipped
trip_568,Bangalore,3,10:00,0,Bannerghatta National Park,12.8,77.577,4.8,480,1080,60,False,,,,skipped
trip_568,Bangalore,3,10:00,1,ISKCON Temple Bangalore,13.0097,77.5511,4.3,600,1020,60,True,,,,skipped
trip_568,Bangalore,3,10:00,2,Lalbagh Botanical Garden,12.9507,77.5848,4.4,540,1080,45,False,,,,skipped
trip_568,Bangalore,3,10:00,3,distance,1.0,Bannerghatta National Park,08:00,540,0,2,Bangalore Palace,,,,skipped
trip_568,Bangalore,3,10:00,4,ISKCON Temple Bangalore,10:00,11:00,feasible,0,840,15:00,feasible,,,,skipped
trip_569,Delhi,5,09:00,0,Qutub Minar,28.5244,77.1855,4.7,480,1080,45,False,,,,skipped
trip_569,Delhi,5,09:00,1,Akshardham Temple,28.6127,77.2773,4.7,480,1140,90,False,,,,skipped
trip_569,Delhi,5,09:00,2,Red Fort,28.6562,77.241,4.8,600,1020,60,True,,,,skipped
trip_569,Delhi,5,09:00,3,time,1.0,Qutub Minar,10:00,660,0,2,India Gate,,,,skipped
trip_569,Delhi,5,09:00,4,Akshardham Temple,14:00,16:00,feasible,0,1020,18:00,feasible,,,,skipped
trip_570,Goa,2,10:00,0,Dudhsagar Falls,15.3144,74.3148,4.7,540,1020,120,False,,,,skipped
trip_570,Goa,2,10:00,1,Anjuna Beach,15.573,73.7407,4.8,540,1200,45,True,,,,skipped
trip_570,Goa,2,10:00,2,Fort Aguada,15.4921,73.7737,4.9,480,1200,45,False,,,,skipped
trip_570,Goa,2,10:00,3,distance,1.0,Dudhsagar Falls,10:00,660,0,2,Baga Beach,,,,skipped
trip_570,Goa,2,10:00,4,Anjuna Beach,12:00,13:00,feasible,0,900,16:00,feasible,,,,skipped
trip_571,Pune,3,10:00,0,Khadakwasla Dam,18.4419,73.7656,4.2,540,1020,45,False,,,,skipped
trip_571,Pune,3,10:00,1,Aga Khan Palace,18.5523,73.901,4.3,600,1140,90,True,,,,skipped
trip_571,Pune,3,10:00,2,Dagdusheth Temple,18.5164,73.8567,4.5,600,1140,45,True,,,,skipped
trip_571,Pune,3,10:00,3,time,1.0,Khadakwasla Dam,08:00,540,0,2,Sinhagad Fort,,,,skipped
trip_571,Pune,3,10:00,4,Aga Khan Palace,10:00,11:00,feasible,0,840,15:00,feasible,,,,skipped
trip_572,Bangalore,5,10:00,0,ISKCON Temple Bangalore,13.0097,77.5511,4.5,480,1020,45,False,,,,skipped
trip_572,Bangalore,5,10:00,1,Bannerghatta National Park,12.8,77.577,4.5,540,1200,120,True,,,,skipped
trip_572,Bangalore,5,10:00,2,Lalbagh Botanical Garden,12.9507,77.5848,4.3,600,1020,45,True,,,,skipped
trip_572,Bangalore,5,10:00,3,scenic,1.0,ISKCON Temple Bangalore,10:00,720,0,2,Lalbagh Botanical Garden,,,,skipped
trip_572,Bangalore,5,10:00,4,Bannerghatta National Park,14:00,16:00,feasible,0,0,,,,,,skipped
trip_573,Jaipur,2,08:00,0,Hawa Mahal,26.9239,75.8267,4.8,480,1080,60,True,,,,skipped
trip_573,Jaipur,2,08:00,1,Jantar Mantar,26.9248,75.8246,4.1,600,1140,45,False,,,,skipped
trip_573,Jaipur,2,08:00,2,City Palace Jaipur,26.9258,75.8237,4.1,600,1020,45,False,,,,skipped
trip_573,Jaipur,2,08:00,3,time,1.0,Hawa Mahal,08:00,600,0,2,Jantar Mantar,,,,skipped
trip_574,Bangalore,5,,0,Bangalore Palace,12.9987,77.592,4.5,480,1200,60,True,,,,skipped
trip_574,Bangalore,5,,1,ISKCON Temple Bangalore,13.0097,77.5511,4.5,540,1080,90,False,,,,skipped
trip_574,Bangalore,5,,2,Cubbon Park,12.9763,77.5929,4.8,480,1140,120,True,,,,skipped
trip_574,Bangalore,5,,3,scenic,1.0,Bangalore Palace,09:00,600,0,2,,,,,skipped
trip_574,Bangalore,5,,4,ISKCON Temple Bangalore,13:00,15:00,feasible,0,1080,19:00,warning,,,,skipped
trip_575,Pune,3,10:00,0,Sinhagad Fort,18.3664,73.7559,4.2,540,1080,60,True,,,,skipped
trip_575,Pune,3,10:00,1,Aga Khan Palace,18.5523,73.901,4.0,600,1140,120,True,,,,skipped
trip_575,Pune,3,10:00,2,Khadakwasla Dam,18.4419,73.7656,4.8,600,1020,90,False,,,,skipped
trip_575,Pune,3,10:00,3,scenic,1.0,Sinhagad Fort,08:00,540,0,2,Aga Khan Palace,,,,skipped
trip_576,Bangalore,5,10:00,0,Bangalore Palace,12.9987,77.592,4.1,480,1080,90,False,,,,skipped
trip_576,Bangalore,5,10:00,1,Bannerghatta National Park,12.8,77.577,4.1,540,1020,45,False,,,,skipped
trip_576,Bangalore,5,10:00,2,Lalbagh Botanical Garden,12.9507,77.5848,4.6,540,1080,60,True,,,,skipped
trip_576,Bangalore,5,10:00,3,scenic,1.0,Bangalore Palace,09:00,660,0,2,Lalbagh Botanical Garden,,,,skipped
trip_576,Bangalore,5,10:00,4,Bannerghatta National Park,12:00,13:00,feasible,0,0,,,,,,skipped
trip_577,Chennai,3,,0,Valluvar Kottam,13.0526,80.2425,4.2,600,1080,120,True,,,,skipped
trip_577,Chennai,3,,1,Marina Beach,13.05,80.2824,4.3,600,1080,120,False,,,,skipped
trip_577,Chennai,3,,2,Guindy National Park,13.0067,80.2206,4.2,600,1020,60,False,,,,skipped
trip_577,Chennai,3,,3,scenic,1.0,Valluvar Kottam,09:00,600,0,2,,,,,skipped
trip_577,Chennai,3,,4,Marina Beach,11:00,12:00,feasible,0,840,15:00,feasible,,,,skipped
trip_578,Pune,3,10:00,0,Aga Khan Palace,18.5523,73.901,4.8,480,1140,90,False,,,,skipped
trip_578,Pune,3,10:00,1,Dagdusheth Temple,18.5164,73.8567,4.6,600,1020,120,False,,,,skipped
trip_578,Pune,3,10:00,2,Shaniwar Wada,18.5196,73.8553,4.3,600,1080,45,False,,,,skipped
trip_578,Pune,3,10:00,3,distance,1.0,Aga Khan Palace,09:00,660,0,2,Dagdusheth Temple,,,,skipped
trip_579,Hyderabad,5,10:00,0,Ramoji Film City,17.2543,78.6808,4.3,540,1140,45,True,,,,skipped
trip_579,Hyderabad,5,10:00,1,Hussain Sagar,17.4239,78.4738,4.9,480,1020,120,True,,,,skipped
trip_579,Hyderabad,5,10:00,2,Golconda Fort,17.3833,78.4011,4.8,480,1140,120,False,,,,skipped
trip_579,Hyderabad,5,10:00,3,scenic,1.0,Ramoji Film City,08:00,540,0,2,Hussain Sagar,,,,skipped
trip_580,Jaipur,3,09:00,0,Amber Fort,26.9855,75.8513,4.8,540,1080,90,True,,,,skipped
trip_580,Jaipur,3,09:00,1,Nahargarh Fort,26.9368,75.8153,4.9,540,1200,60,False,,,,skipped
trip_580,Jaipur,3,09:00,2,City Palace Jaipur,26.9258,75.8237,4.8,600,1020,120,False,,,,skipped
trip_580,Jaipur,3,09:00,3,scenic,1.0,Amber Fort,10:00,720,0,2,City Palace Jaipur,,,,skipped
trip_580,Jaipur,3,09:00,4,Nahargarh Fort,14:00,16:00,feasible,0,0,,,,,,skipped
trip_581,Bangalore,4,09:00,0,Cubbon Park,12.9763,77.5929,4.4,480,1140,45,True,,,,skipped
trip_581,Bangalore,4,09:00,1,ISKCON Temple Bangalore,13.0097,77.5511,4.5,480,1140,45,False,,,,skipped
trip_581,Bangalore,4,09:00,2,Lalbagh Botanical Garden,12.9507,77.5848,4.2,540,1200,120,True,,,,skipped
trip_581,Bangalore,4,09:00,3,scenic,1.0,Cubbon Park,08:00,540,0,2,Lalbagh Botanical Garden,,,,skipped
trip_581,Bangalore,4,09:00,4,ISKCON Temple Bangalore,11:00,12:00,feasible,0,0,,,,,,skipped
trip_582,Mumbai,2,08:00,0,Elephanta Caves,18.9633,72.9315,4.2,600,1080,45,True,,,,skipped
trip_582,Mumbai,2,08:00,1,Siddhivinayak Temple,19.0176,72.8302,4.0,540,1020,45,False,,,,skipped
trip_582,Mumbai,2,08:00,2,Gateway of India,18.922,72.8347,4.0,600,1140,60,True,,,,skipped
trip_582,Mumbai,2,08:00,3,time,1.0,Elephanta Caves,10:00,660,0,2,Gateway of India,,,,skipped
trip_582,Mumbai,2,08:00,4,Siddhivinayak Temple,14:00,15:00,feasible,0,0,,,,,,skipped
trip_583,Mumbai,5,09:00,0,Siddhivinayak Temple,19.0176,72.8302,4.1,480,1020,120,True,,,,skipped
trip_583,Mumbai,5,09:00,1,Juhu Beach,19.0883,72.8264,4.8,540,1140,90,False,,,,skipped
trip_583,Mumbai,5,09:00,2,Marine Drive,18.944,72.823,4.2,480,1080,120,False,,,,skipped
trip_583,Mumbai,5,09:00,3,time,1.0,Siddhivinayak Temple,09:00,600,0,2,Marine Drive,,,,skipped
trip_583,Mumbai,5,09:00,4,Juhu Beach,13:00,15:00,feasible,0,0,,,,,,skipped
trip_584,Jaipur,2,10:00,0,Jantar Mantar,26.9248,75.8246,4.9,480,1140,60,False,,,,skipped
trip_584,Jaipur,2,10:00,1,Nahargarh Fort,26.9368,75.8153,4.4,600,1140,60,False,,,,skipped
trip_584,Jaipur,2,10:00,2,City Palace Jaipur,26.9258,75.8237,4.8,480,1080,45,True,,,,skipped
trip_584,Jaipur,2,10:00,3,distance,1.0,Jantar Mantar,08:00,600,0,2,Nahargarh Fort,,,,skipped
trip_585,Delhi,5,10:00,0,India Gate,28.6129,77.2295,4.4,540,1200,60,False,,,,skipped
trip_585,Delhi,5,10:00,1,Lotus Temple,28.5535,77.2588,4.2,600,1140,90,True,,,,skipped
trip_585,Delhi,5,10:00,2,Akshardham Temple,28.6127,77.2773,4.8,480,1020,45,True,,,,skipped
trip_585,Delhi,5,10:00,3,time,1.0,India Gate,09:00,600,0,2,Lotus Temple,,,,skipped
trip_586,Chennai,2,08:00,0,Guindy National Park,13.0067,80.2206,4.1,600,1140,60,True,,,,skipped
trip_586,Chennai,2,08:00,1,Fort St George,13.0796,80.287,4.3,480,1200,60,False,,,,skipped
trip_586,Chennai,2,08:00,2,Kapaleeshwarar Temple,13.0339,80.2697,4.8,480,1200,120,True,,,,skipped
trip_586,Chennai,2,08:00,3,scenic,1.0,Guindy National Park,10:00,720,0,2,Kapaleeshwarar Temple,,,,skipped
trip_586,Chennai,2,08:00,4,Fort St George,14:00,15:00,feasible,0,0,,,,,,skipped
trip_587,Bangalore,2,10:00,0,Lalbagh Botanical Garden,12.9507,77.5848,4.5,480,1140,60,True,,,,skipped
trip_587,Bangalore,2,10:00,1,Cubbon Park,12.9763,77.5929,4.9,600,1140,90,False,,,,skipped
trip_587,Bangalore,2,10:00,2,ISKCON Temple Bangalore,13.0097,77.5511,4.5,540,1200,45,True,,,,skipped
trip_587,Bangalore,2,10:00,3,scenic,1.0,Lalbagh Botanical Garden,09:00,660,0,2,Cubbon Park,,,,skipped
trip_588,Mysore,2,10:00,0,Chamundi Hills,12.272,76.67,4.3,480,1200,90,False,,,,skipped
trip_588,Mysore,2,10:00,1,Mysore Palace,12.3051,76.6551,4.6,540,1080,120,True,,,,skipped
trip_588,Mysore,2,10:00,2,Mysore Zoo,12.302,76.664,4.6,480,1080,90,False,,,,skipped
trip_588,Mysore,2,10:00,3,scenic,1.0,Chamundi Hills,09:00,600,0,2,Brindavan Gardens,,,,skipped
trip_588,Mysore,2,10:00,4,Mysore Palace,13:00,14:00,feasible,0,1020,19:00,warning,,,,skipped
trip_589,Delhi,5,10:00,0,Akshardham Temple,28.6127,77.2773,4.1,600,1140,90,False,,,,skipped
trip_589,Delhi,5,10:00,1,Red Fort,28.6562,77.241,4.6,600,1140,90,True,,,,skipped
trip_589,Delhi,5,10:00,2,India Gate,28.6129,77.2295,4.9,480,1200,90,False,,,,skipped
trip_589,Delhi,5,10:00,3,time,1.0,Akshardham Temple,08:00,600,0,2,India Gate,,,,skipped
trip_589,Delhi,5,10:00,4,Red Fort,12:00,13:00,feasible,0,0,,,,,,skipped
trip_590,Delhi,3,10:00,0,Lotus Temple,28.5535,77.2588,4.6,480,1200,60,True,,,,skipped
trip_590,Delhi,3,10:00,1,India Gate,28.6129,77.2295,4.4,600,1020,60,True,,,,skipped
trip_590,Delhi,3,10:00,2,Qutub Minar,28.5244,77.1855,4.1,540,1200,90,True,,,,skipped
trip_590,Delhi,3,10:00,3,time,1.0,Lotus Temple,09:00,660,0,2,Red Fort,,,,skipped
trip_590,Delhi,3,10:00,4,India Gate,12:00,13:00,feasible,0,900,17:00,feasible,,,,skipped
trip_591,Goa,4,09:00,0,Fort Aguada,15.4921,73.7737,4.9,600,1020,120,False,,,,skipped
trip_591,Goa,4,09:00,1,Anjuna Beach,15.573,73.7407,4.9,600,1020,120,False,,,,skipped
trip_591,Goa,4,09:00,2,Baga Beach,15.5553,73.7517,4.8,540,1200,120,False,,,,skipped
trip_591,Goa,4,09:00,3,time,1.0,Fort Aguada,09:00,660,0,2,Basilica of Bom Jesus,,,,skipped
trip_591,Goa,4,09:00,4,Anjuna Beach,12:00,13:00,feasible,0,900,16:00,feasible,,,,skipped
trip_592,Bangalore,4,08:00,0,Lalbagh Botanical Garden,12.9507,77.5848,4.8,540,1020,90,False,,,,skipped
trip_592,Bangalore,4,08:00,1,ISKCON Temple Bangalore,13.0097,77.5511,4.3,480,1080,45,True,,,,skipped
trip_592,Bangalore,4,08:00,2,Bangalore Palace,12.9987,77.592,4.1,600,1020,90,False,,,,skipped
trip_592,Bangalore,4,08:00,3,distance,1.0,Lalbagh Botanical Garden,09:00,660,0,2,Bannerghatta National Park,,,,skipped
trip_592,Bangalore,4,08:00,4,ISKCON Temple Bangalore,12:00,13:00,feasible,0,840,15:00,feasible,,,,skipped
trip_593,Mysore,3,08:00,0,Brindavan Gardens,12.421,76.572,4.4,540,1020,60,True,,,,skipped
trip_593,Mysore,3,08:00,1,Chamundi Hills,12.272,76.67,4.1,480,1080,45,False,,,,skipped
trip_593,Mysore,3,08:00,2,Mysore Zoo,12.302,76.664,4.1,600,1140,120,False,,,,skipped
trip_593,Mysore,3,08:00,3,distance,1.0,Brindavan Gardens,08:00,540,0,2,Chamundi Hills,,,,skipped
trip_594,Mysore,3,08:00,0,Chamundi Hills,12.272,76.67,4.2,540,1200,90,False,,,,skipped
trip_594,Mysore,3,08:00,1,Mysore Zoo,12.302,76.664,4.4,600,1140,90,True,,,,skipped
trip_594,Mysore,3,08:00,2,Mysore Palace,12.3051,76.6551,4.3,600,1200,60,True,,,,skipped
trip_594,Mysore,3,08:00,3,scenic,1.0,Chamundi Hills,08:00,540,0,2,Mysore Zoo,,,,skipped
trip_595,Delhi,3,10:00,0,India Gate,28.6129,77.2295,4.6,600,1200,60,True,,,,skipped
trip_595,Delhi,3,10:00,1,Red Fort,28.6562,77.241,4.8,480,1080,120,False,,,,skipped
trip_595,Delhi,3,10:00,2,Akshardham Temple,28.6127,77.2773,4.4,600,1020,45,True,,,,skipped
trip_595,Delhi,3,10:00,3,distance,1.0,India Gate,09:00,660,0,2,Lotus Temple,,,,skipped
trip_595,Delhi,3,10:00,4,Red Fort,13:00,14:00,feasible,0,960,18:00,feasible,,,,skipped
trip_596,Chennai,3,09:00,0,Valluvar Kottam,13.0526,80.2425,4.2,540,1020,45,True,,,,skipped
trip_596,Chennai,3,09:00,1,Guindy National Park,13.0067,80.2206,4.1,540,1140,60,False,,,,skipped
trip_596,Chennai,3,09:00,2,Marina Beach,13.05,80.2824,4.9,480,1020,45,False,,,,skipped
trip_596,Chennai,3,09:00,3,distance,1.0,Valluvar Kottam,10:00,660,0,2,Fort St George,,,,skipped
trip_596,Chennai,3,09:00,4,Guindy National Park,13:00,15:00,feasible,0,1080,20:00,warning,,,,skipped
trip_597,Pune,4,10:00,0,Aga Khan Palace,18.5523,73.901,4.2,480,1080,45,True,,,,skipped
trip_597,Pune,4,10:00,1,Shaniwar Wada,18.5196,73.8553,4.0,480,1140,120,True,,,,skipped
trip_597,Pune,4,10:00,2,Dagdusheth Temple,18.5164,73.8567,4.0,600,1020,90,False,,,,skipped
trip_597,Pune,4,10:00,3,scenic,1.0,Aga Khan Palace,10:00,720,0,2,Dagdusheth Temple,,,,skipped
trip_597,Pune,4,10:00,4,Shaniwar Wada,13:00,15:00,feasible,0,0,,,,,,skipped
trip_598,Bangalore,4,08:00,0,Bannerghatta National Park,12.8,77.577,4.7,540,1080,90,False,,,,skipped
trip_598,Bangalore,4,08:00,1,Lalbagh Botanical Garden,12.9507,77.5848,4.9,540,1080,45,True,,,,skipped
trip_598,Bangalore,4,08:00,2,Cubbon Park,12.9763,77.5929,4.9,540,1020,120,True,,,,skipped
trip_598,Bangalore,4,08:00,3,distance,1.0,Bannerghatta National Park,09:00,660,0,2,Lalbagh Botanical Garden,,,,skipped
trip_599,Kolkata,4,09:00,0,Dakshineswar Temple,22.6551,88.3573,4.8,600,1080,90,False,,,,skipped
trip_599,Kolkata,4,09:00,1,Victoria Memorial,22.5448,88.3426,4.1,480,1020,90,True,,,,skipped
trip_599,Kolkata,4,09:00,2,Howrah Bridge,22.5851,88.3468,4.9,600,1020,60,True,,,,skipped
trip_599,Kolkata,4,09:00,3,distance,1.0,Dakshineswar Temple,09:00,660,0,2,Eco Park,,,,skipped
trip_599,Kolkata,4,09:00,4,Victoria Memorial,12:00,14:00,feasible,0,900,16:00,feasible,,,,skipped
trip_600,Bangalore,5,10:00,0,ISKCON Temple Bangalore,13.0097,77.5511,4.9,540,1200,120,True,,,,skipped
trip_600,Bangalore,5,10:00,1,Bannerghatta National Park,12.8,77.577,4.0,480,1200,90,False,,,,skipped
trip_600,Bangalore,5,10:00,2,Lalbagh Botanical Garden,12.9507,77.5848,4.6,480,1020,120,False,,,,skipped
trip_600,Bangalore,5,10:00,3,time,1.0,ISKCON Temple Bangalore,09:00,660,0,2,Bannerghatta National Park,,,,skipped
trip_601,Pune,2,10:00,0,Shaniwar Wada,18.5196,73.8553,4.3,480,1080,90,True,,,,skipped
trip_601,Pune,2,10:00,1,Dagdusheth Temple,18.5164,73.8567,4.6,480,1140,45,False,,,,skipped
trip_601,Pune,2,10:00,2,Khadakwasla Dam,18.4419,73.7656,4.8,600,1020,45,False,,,,skipped
trip_601,Pune,2,10:00,3,distance,1.0,Shaniwar Wada,10:00,720,0,2,Dagdusheth Temple,,,,skipped
trip_602,Mumbai,3,10:00,0,Siddhivinayak Temple,19.0176,72.8302,4.4,600,1200,90,False,,,,skipped
trip_602,Mumbai,3,10:00,1,Juhu Beach,19.0883,72.8264,4.6,480,1080,45,True,,,,skipped
trip_602,Mumbai,3,10:00,2,Marine Drive,18.944,72.823,4.4,480,1020,120,True,,,,skipped
trip_602,Mumbai,3,10:00,3,time,1.0,Siddhivinayak Temple,08:00,600,0,2,Elephanta Caves,,,,skipped
trip_602,Mumbai,3,10:00,4,Juhu Beach,12:00,14:00,feasible,0,1020,19:00,warning,,,,skipped
trip_603,Mysore,4,,0,Brindavan Gardens,12.421,76.572,4.6,600,1200,120,True,,,,skipped
trip_603,Mysore,4,,1,St. Philomena's Church,12.321,76.658,4.3,480,1200,45,True,,,,skipped
trip_603,Mysore,4,,2,Chamundi Hills,12.272,76.67,4.3,480,1140,120,True,,,,skipped
trip_603,Mysore,4,,3,distance,1.0,Brindavan Gardens,09:00,660,0,2,,,,,skipped
trip_603,Mysore,4,,4,St. Philomena's Church,12:00,13:00,feasible,0,960,18:00,feasible,,,,skipped
trip_604,Delhi,2,08:00,0,Qutub Minar,28.5244,77.1855,4.0,600,1080,45,False,,,,skipped
trip_604,Delhi,2,08:00,1,Lotus Temple,28.5535,77.2588,4.7,540,1140,60,True,,,,skipped
trip_604,Delhi,2,08:00,2,Red Fort,28.6562,77.241,4.3,600,1020,45,True,,,,skipped
trip_604,Delhi,2,08:00,3,scenic,1.0,Qutub Minar,09:00,600,0,2,India Gate,,,,skipped
trip_604,Delhi,2,08:00,4,Lotus Temple,11:00,12:00,feasible,0,840,16:00,feasible,,,,skipped
trip_605,Chennai,5,,0,Kapaleeshwarar Temple,13.0339,80.2697,4.1,600,1080,120,True,,,,skipped
trip_605,Chennai,5,,1,Marina Beach,13.05,80.2824,4.7,480,1020,120,True,,,,skipped
trip_605,Chennai,5,,2,Guindy National Park,13.0067,80.2206,4.4,600,1080,60,True,,,,skipped
trip_605,Chennai,5,,3,distance,1.0,Kapaleeshwarar Temple,08:00,600,0,2,,,,,skipped
trip_605,Chennai,5,,4,Marina Beach,12:00,13:00,feasible,0,960,18:00,feasible,,,,skipped
trip_606,Mumbai,3,09:00,0,Siddhivinayak Temple,19.0176,72.8302,4.6,540,1080,120,True,,,,skipped
trip_606,Mumbai,3,09:00,1,Gateway of India,18.922,72.8347,4.5,540,1020,90,False,,,,skipped
trip_606,Mumbai,3,09:00,2,Elephanta Caves,18.9633,72.9315,4.4,540,1020,120,True,,,,skipped
trip_606,Mumbai,3,09:00,3,scenic,1.0,Siddhivinayak Temple,08:00,540,0,2,Elephanta Caves,,,,skipped
trip_606,Mumbai,3,09:00,4,Gateway of India,11:00,13:00,feasible,0,0,,,,,,skipped
trip_607,Jaipur,3,08:00,0,City Palace Jaipur,26.9258,75.8237,4.6,600,1140,120,False,,,,skipped
trip_607,Jaipur,3,08:00,1,Hawa Mahal,26.9239,75.8267,4.0,540,1140,90,True,,,,skipped
trip_607,Jaipur,3,08:00,2,Nahargarh Fort,26.9368,75.8153,4.5,540,1140,120,False,,,,skipped
trip_607,Jaipur,3,08:00,3,distance,1.0,City Palace Jaipur,10:00,720,0,2,Jantar Mantar,,,,skipped
trip_607,Jaipur,3,08:00,4,Hawa Mahal,13:00,14:00,feasible,0,1020,18:00,feasible,,,,skipped
trip_608,Goa,2,10:00,0,Anjuna Beach,15.573,73.7407,4.9,480,1140,45,True,,,,skipped
trip_608,Goa,2,10:00,1,Basilica of Bom Jesus,15.5009,73.9116,4.6,600,1140,45,True,,,,skipped
trip_608,Goa,2,10:00,2,Fort Aguada,15.4921,73.7737,4.4,600,1200,90,False,,,,skipped
trip_608,Goa,2,10:00,3,time,1.0,Anjuna Beach,09:00,660,0,2,Dudhsagar Falls,,,,skipped
trip_608,Goa,2,10:00,4,Basilica of Bom Jesus,14:00,15:00,feasible,0,960,18:00,feasible,,,,skipped
trip_609,Mysore,3,,0,Brindavan Gardens,12.421,76.572,4.3,600,1020,120,True,,,,skipped
trip_609,Mysore,3,,1,Mysore Palace,12.3051,76.6551,4.8,480,1080,90,False,,,,skipped
